review_count,description,title,price,maker,link,genre,review
12,"■商品詳細【素材／材質】プラチナ（Pt）、ABS樹脂、アクリル、ステンレス【サイズ】約160×37×37mm【重量】約50g【注意】高血圧の方、アレルギー体質の方、金属アレルギー体質の方、金属アレルギーをお持ちの方は使用をお控え下さい。■納　期※在庫状況またメーカー様生産状況により発送まで3〜7営業日頂くことがございます。納期は改めてご連絡を差し上げます。※メーカー様の都合上、新商品への移行時期には、廃番となり、販売終了となる場合がございます。ご理解の程、宜しくお願い致します。■注意事項・沖縄及び離島へは別途配送料がかかります。実費請求とさせて頂きますのでご了承下さい。・商品画像は色合いや素材感が実際の商品と異なる場合がございます。モニター・ディスプレイによっても写り方が変ります。予めご了承ください。■キーワード（美顔　美　リファ　ReFaプラチナ　アークハンドル　電子ローラー　マイクロカレント　エステティックメソッド　プラチナコート　防水構造）",MTG PEO-L1509,13800,MTG,http://product.rakuten.co.jp/product/MTG+PEO-L1509/275a3fab7a108cc2387a8af406f4d197/,その他,4.33
26,"プラチナカレントエステローラー商品名プラチナカレントエステローラーセット内容本体、専用キャリー袋、スキンアナライザー（電池付）、スキンアナライザー説明書材質ABS樹脂、ゲルマニウム合金、プラチナムコート、アクリル本体サイズローラー部分／約125mm×165mm×30mmスキンアナライザー部分／約31mm×135mm×20mm箱サイズ約185mm×180mm×48mm重量73g品質保証ご購入後三ヶ月生産国中国製MadeInChina広告文責株式会社サプライフ",HNS プラチナカレント エステローラー,3343,HNS,http://product.rakuten.co.jp/product/HNS+%E3%83%97%E3%83%A9%E3%83%81%E3%83%8A%E3%82%AB%E3%83%AC%E3%83%B3%E3%83%88+%E3%82%A8%E3%82%B9%E3%83%86%E3%83%AD%E3%83%BC%E3%83%A9%E3%83%BC/be7db541b9837ea5b09b6b4c08b7d93b/,その他,4.16
1,"商品詳細【商品説明】目に見えないミクロの汚れまでも特許技術で洗い落とす音波洗顔ブラシ！大人気のMIGAKIシリーズから洗顔ブラシが登場●特許技術・上下振動＋左右に15度回転・1分間に約7，200回の音波振動（上下振動＋左右回転）によって、肌に負担をかけずに、毛穴や決めの奥に詰まった汚れを効果的に浮かせて落とします。・ウォータープルーフの日焼け止めやメイクなど目に見えないミクロの汚れまで効率よく落とします。・バスタイムにもIPX6防水・超極細毛柔らか抗菌ブラシ【商品仕様】●商品サイズ（約）W64×H158×D50mmブラシサイズ：直径4.3cm●商品重量（約）本体：145gブラシ重量：26g（キャップを除いた重量：14.5g）広告文責:ゲンキーネット株式会社　TEL:0776-67-5239",素数 クレンジングブラシ ピュアホワイト,5966,素数,http://product.rakuten.co.jp/product/%E7%B4%A0%E6%95%B0+%E3%82%AF%E3%83%AC%E3%83%B3%E3%82%B8%E3%83%B3%E3%82%B0%E3%83%96%E3%83%A9%E3%82%B7+%E3%83%94%E3%83%A5%E3%82%A2%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88/67efbc14a08fb89f7851a77e7daac43b/,その他,5.00
5,"オムニマチュアラティハルカYMO-88粘着パッド2組付≪美顔器≫送料無料・メール便・セット・通販・セール・福袋・グッズ・楽天・ランキング・雑貨・日本製・お土産・販売レディース・メンズ・シャンプー・トリートメント・ケラスターゼ・化粧品・香水・アロマ・保温・おすすめ新品・プレゼント・加湿器・空気清浄機・フライパン・大容量・詰め替え・スリム・ダイエット・サプリメントSalespageofEnglish.SalespageofSimplifiedChinese.SalespageofTraditionalChinese.SalespageofKorean.",オムニ マチュアラティハルカ 粘着パッド 2組セット,9718,オムニ,http://product.rakuten.co.jp/product/%E3%82%AA%E3%83%A0%E3%83%8B+%E3%83%9E%E3%83%81%E3%83%A5%E3%82%A2%E3%83%A9%E3%83%86%E3%82%A3%E3%83%8F%E3%83%AB%E3%82%AB+%E7%B2%98%E7%9D%80%E3%83%91%E3%83%83%E3%83%89+2%E7%B5%84%E3%82%BB%E3%83%83%E3%83%88/42de5f42a537061423302614671b6ddb/,その他,2.80
0,"　楽天国際配送対象店舗（海外配送）　RakutenInternationalShipping　ギフト対応【楽ギフ_のし宛書】【楽ギフ_包装】【楽ギフ_メッセ入力】",CSTAR ザフェイスパートナーズ マルチ振動美顔器,2467,0,http://product.rakuten.co.jp/product/CSTAR+%E3%82%B6%E3%83%95%E3%82%A7%E3%82%A4%E3%82%B9%E3%83%91%E3%83%BC%E3%83%88%E3%83%8A%E3%83%BC%E3%82%BA+%E3%83%9E%E3%83%AB%E3%83%81%E6%8C%AF%E5%8B%95%E7%BE%8E%E9%A1%94%E5%99%A8/96abe870304bdf94b99dba9783e2f095/,その他,0.00
3,"商品名イオン導入＋バイブのダブルアタック納期※お届けまでに1週間〜10日前後お時間頂きます。※また、稀に欠品する場合が御座いますので、予めご了承お願い致します。商品説明コンパクトサイズで持ち運びにも便利な新感覚の美顔器。コスメに配合された成分の浸透をサポートするイオン導入＋心地いいバイブレーション(振動)のダブルアタックで、引き締った潤い肌を目指します。お手持ちの化粧水・美容液をそのまま使えて経済的。湿った肌に触れると自動で電源が入るから使用法も簡単です。スティック状の本体は頬などを幅広くカバーし、先端部分で目尻や小鼻、ほうれい線なども細やかにケアできます。サイズ径約2cm、長さ約16.3cm●製品重量／約28g(電池含まず)材質本体：ABS樹脂、クロムメッキ広告文責有限会社アンシャンテ製造韓国カテゴリボディケア／ムダ毛ケア／健康器具／美容備考※パッケージ、デザイン等が変わることがございますので、予めご了承くださいませ。※パソコンの環境状況により、実際のお色と異なる場合がございますので予めご了承くださいませ。",ionbeauh イオンヴォー(イオン導入器) パールピンク,1620,ミュー,http://product.rakuten.co.jp/product/ionbeauh+%E3%82%A4%E3%82%AA%E3%83%B3%E3%83%B4%E3%82%A9%E3%83%BC%28%E3%82%A4%E3%82%AA%E3%83%B3%E5%B0%8E%E5%85%A5%E5%99%A8%29+%E3%83%91%E3%83%BC%E3%83%AB%E3%83%94%E3%83%B3%E3%82%AF/ac0a338fefe9da5781aa1406a6adb375/,イオン導入器,3.33
4,"●レチノイン酸トコフェリル（保湿・皮フ保護成分）を高濃度配合。（当社比）●目元・口元等の年齢サインが出やすい部分に効果的な、クリーム上の集中型美容液です。●リッチな使い心地で、乾燥等の気になる悩みに働きかけます。指先に、押し返してくるような弾力を感じる肌へ。無香料・無着色・弱酸性ご使用法方化粧水でお肌を整えた後、気になる部分に適量（1箇所あたり小パール粒1個分）をやさしくなじませてください。使用上の注意○使用後は必ずしっかりふたをしめてください。○乳幼児の手の届かないところに保管してください。○品質をよい状態で保つため、極端に高温又は低温の場所、直射日光のあたる場所には保管しないでください。広告文責株式会社コメヤ薬局　（フリーダイヤル）0120-349-763製造販売元株式会社　ナリス化粧品　0120-32-4600区　　分化粧品・日本製",レチノタイム リンクルパワーセラム AEX 30g (クリーム状美容液),7560,ナリス化粧品,http://product.rakuten.co.jp/product/%E3%83%AC%E3%83%81%E3%83%8E%E3%82%BF%E3%82%A4%E3%83%A0+%E3%83%AA%E3%83%B3%E3%82%AF%E3%83%AB%E3%83%91%E3%83%AF%E3%83%BC%E3%82%BB%E3%83%A9%E3%83%A0+AEX+30g+%28%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%A0%E7%8A%B6%E7%BE%8E%E5%AE%B9%E6%B6%B2%29/03981787ba9fbc929c6ba5251e4ec4ad/,イオン導入器,4.25
1,"img{border:none;}＃CenterCntBoxDowble{float:right;margin:0;padding:0;text-align:left;vertical-align:top;width:720px;}.GoodsSpecTitle2{background-image:url(”http:／／image.rakuten.co.jp／edion／cabinet／parts／dtitle_goods2.gif”);background-repeat:no-repeat;font-size:100％;margin:0;padding:7px11px0;max-height:80px;min-height:25px;width:734px;}.GoodsSpecTitleEnd{background-image:url(”http:／／image.rakuten.co.jp／edion／cabinet／parts／dtitle_goodsend.gif”);background-position:leftbottom;background-repeat:no-repeat;height:10px;margin:0px010px;}.GoodsSpecTitle2h3{color:＃FFFFFF;font-size:108％;max-height:70px;min-height:24px;}h3{margin:0;padding:0;}span.tax{color:＃666666;font-size:70％;}.RelationTable{margin:0010px;padding:0;}td.Cell{background-color:＃FFFFFF;font-size:100％;font-weight:normal;padding:2px40px00;text-align:left;vertical-align:top;width:150px;}.DispListCmt{font-size:10px;line-height:1.4em;margin:0;padding:2px07px;}.RelationListImgimg{border:1pxsolid＃CCCCCC;margin:0010px;text-align:left;vertical-align:top;}.DispName{background-image:url(”http:／／image.rakuten.co.jp／edion／cabinet／parts／ico_goods.gif”);background-repeat:no-repeat;font-size:80％;line-height:1.2em;margin:005px;padding:00011px;}.RelationTabletd.CellEnd{background-color:＃FFFFFF;font-size:100％;font-weight:normal;padding:0020px;text-align:left;vertical-align:top;width:150px;}.PriceBlk{background-image:url(”http:／／image.rakuten.co.jp／edion／cabinet／parts／underline_l.gif”);background-position:leftbottom;background-repeat:no-repeat;color:＃000000;font-size:100％;margin:0;padding:3px02px;vertical-align:top;}.GoodsSpecBox{font-size:95％;line-height:1.6;margin:0030px;padding:0;}＃PageLink{vertical-align:top;text-align:right;padding:0px30px;margin:0px0px10px0px;}[ジャパンギャルズキャッチファットJSP-8871]の商品説明●本体とサブプロープで脂肪をはさんでエクササイズが行えるボディーエステマシーン。[ジャパンギャルズキャッチファットJSP-8871]のスペック●寸法:W20×H22×D10cm",キャッチファット,8380,ジャパンギャルズ,http://product.rakuten.co.jp/product/%E3%82%AD%E3%83%A3%E3%83%83%E3%83%81%E3%83%95%E3%82%A1%E3%83%83%E3%83%88/f2ffa3b188915b5a094325ae164518d5/,その他,5.00
1,"独自の円形ヘッドからの毎分6000回にもおよぶ低周波がバランスよく広範囲にお肌に拡散し、顔に点在する美容ポイントにもダイレクトに刺激。毎日2〜3分位を目安にリラックスしながら、お肌の新陳代謝を高めて血行を促し、肌機能を正常に導くよういつでもどこでも気軽にスキンケアができます。純金円形ヘッドを採用したことにより、硬化した筋膜に弾力を与えながら金から発生するイオンが表皮の基低層を通り真皮へ到達。繊維芽細胞を活性化してコラーゲン、エラスチンを生成し、さらに強力な潤い成分、現在注目の間質成分「プロテオグリカン」を生成し肌のターンオーバーを整え美肌へと導きます。日本製",純金美顔器フェイスパーフェクションビBM2,22999,イブキ,http://product.rakuten.co.jp/product/%E7%B4%94%E9%87%91%E7%BE%8E%E9%A1%94%E5%99%A8%E3%83%95%E3%82%A7%E3%82%A4%E3%82%B9%E3%83%91%E3%83%BC%E3%83%95%E3%82%A7%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%B3%E3%83%93BM2/98a4ba3b50a63b2302fe39fb48e23858/,その他,5.00
80,"【発売元、製造元、輸入元又は販売元】ドリーム【プーペコピンクの商品詳細】●顔面にある様々な筋肉を頬の内側から鍛えます。●プーペコの口にくわえる部位には口輪筋を鍛えるための太さをもたせました。またお好みのアロマを2、3滴使用して香りの癒しでリラックスしながらエクササイズを楽しめます。(アロマは別売り)●お化粧や睡眠前などお好きな時間に使ってください。※穴はあいていません。プーペコピンクに関する詳細なお問合せは下記までお願いしますドリーム461-0023愛知県名古屋市東区徳川町403番地0120-55-9553広告文責：株式会社爽快ドラッグ[美容機器・美容雑貨][化粧品・コスメ・ビューティー＞美容機器・美容雑貨＞小顔グッズ＞プーペコピンク(2コ入)]",プーペコ ピンク 2個組,1296,Yu-2企画,http://product.rakuten.co.jp/product/%E3%83%97%E3%83%BC%E3%83%9A%E3%82%B3+%E3%83%94%E3%83%B3%E3%82%AF+2%E5%80%8B%E7%B5%84/4226d7bd03e06ff9d537fb5ed4ada32d/,その他,3.66
